example,N,engine,heuristic,seed,success,pattern_frequency_kl,pattern_edge_frequency_kl,decoded_tile_frequency_kl,decoded_tile_edge_frequency_kl,runtime_seconds,conflicts,backtracks
Stick,1,ordinary WFC,context,63,True,0.00033801663695705135,0.000529235385903935,0.00033801663695705135,0.000529235385903935,0.09884587399999845,,0
Stick,1,WFC-as-SAT,context,63,True,0.00033801663695705135,0.000529235385903935,0.00033801663695705135,0.000529235385903935,0.09830921600000408,0,0
Stick,1,ordinary WFC,uniform,64,True,0.17314368881994222,0.4783702495407961,0.17314368881994222,0.4783702495407961,0.07307530499999615,,0
Stick,1,WFC-as-SAT,uniform,64,True,0.17314368881994222,0.4783702495407961,0.17314368881994222,0.4783702495407961,0.07650791500000054,0,0
Stick,1,ordinary WFC,frequency,64,True,4.738058860077974e-05,0.10250552279105195,4.738058860077974e-05,0.10250552279105195,0.09241949900000179,,0
Stick,1,WFC-as-SAT,frequency,64,True,4.738058860077974e-05,0.10250552279105195,4.738058860077974e-05,0.10250552279105195,0.09150672700000229,0,0
Stick,1,ordinary WFC,context,64,True,0.0027044681214487935,0.008492316102851904,0.0027044681214487935,0.008492316102851904,0.09521523899999806,,0
Stick,1,WFC-as-SAT,context,64,True,0.0027044681214487935,0.008492316102851904,0.0027044681214487935,0.008492316102851904,0.09690318100000184,0,0
Stick,1,ordinary WFC,uniform,65,True,0.22525013021630513,0.6488011549036977,0.22525013021630513,0.6488011549036977,0.07144410000000079,,0
Stick,1,WFC-as-SAT,uniform,65,True,0.22525013021630513,0.6488011549036977,0.22525013021630513,0.6488011549036977,0.07441921499999893,0,0
Stick,1,ordinary WFC,frequency,65,True,0.0012061832385946523,0.08926176373799978,0.0012061832385946523,0.08926176373799978,0.09465529799999928,,0
Stick,1,WFC-as-SAT,frequency,65,True,0.0012061832385946523,0.08926176373799978,0.0012061832385946523,0.08926176373799978,0.09309363300000228,0,0
Stick,1,ordinary WFC,context,65,True,0.00016012481931655057,0.000851993099118058,0.00016012481931655057,0.000851993099118058,0.09759957600000035,,0
Stick,1,WFC-as-SAT,context,65,True,0.00016012481931655057,0.000851993099118058,0.00016012481931655057,0.000851993099118058,0.09782952799999833,0,0
Stick,1,ordinary WFC,uniform,66,True,0.19850932210496255,0.5617845060950658,0.19850932210496255,0.5617845060950658,0.07155938400000394,,0
Stick,1,WFC-as-SAT,uniform,66,True,0.19850932210496255,0.5617845060950658,0.19850932210496255,0.5617845060950658,0.07626828300000454,0,0
Stick,1,ordinary WFC,frequency,66,True,0.00033801663695705135,0.10505793087701121,0.00033801663695705135,0.10505793087701121,0.09390668799999702,,0
Stick,1,WFC-as-SAT,frequency,66,True,0.00033801663695705135,0.10505793087701121,0.00033801663695705135,0.10505793087701121,0.09205117300000154,0,0
Stick,1,ordinary WFC,context,66,True,2.2862949333223373e-05,0.0030072694486216007,2.2862949333223373e-05,0.0030072694486216007,0.09801416599999868,,0
Stick,1,WFC-as-SAT,context,66,True,2.2862949333223373e-05,0.0030072694486216007,2.2862949333223373e-05,0.0030072694486216007,0.097275094000004,0,0
Stick,1,ordinary WFC,uniform,67,True,0.22525013021630513,0.5746445119188901,0.22525013021630513,0.5746445119188901,0.0696022119999995,,0
Stick,1,WFC-as-SAT,uniform,67,True,0.22525013021630513,0.5746445119188901,0.22525013021630513,0.5746445119188901,0.0747762399999985,0,0
Stick,1,ordinary WFC,frequency,67,True,0.0008204960284418396,0.09182476658956047,0.0008204960284418396,0.09182476658956047,0.09534326099999646,,0
Stick,1,WFC-as-SAT,frequency,67,True,0.0008204960284418396,0.09182476658956047,0.0008204960284418396,0.09182476658956047,0.0934870979999971,0,0
Stick,1,ordinary WFC,context,67,True,0.009760988078666117,0.030858292997168666,0.009760988078666117,0.030858292997168666,0.10360679400000095,,0
Stick,1,WFC-as-SAT,context,67,True,0.009760988078666117,0.030858292997168666,0.009760988078666117,0.030858292997168666,0.10123100700000265,0,0
Stick,1,ordinary WFC,uniform,68,True,0.22525013021630513,0.5985828282180288,0.22525013021630513,0.5985828282180288,0.07195910400000116,,0
Stick,1,WFC-as-SAT,uniform,68,True,0.22525013021630513,0.5985828282180288,0.22525013021630513,0.5985828282180288,0.07736922300000515,0,0
Stick,1,ordinary WFC,frequency,68,True,0.0002762275017081598,0.07817695557023643,0.0002762275017081598,0.07817695557023643,0.09262321799999995,,0
Stick,1,WFC-as-SAT,frequency,68,True,0.0002762275017081598,0.07817695557023643,0.0002762275017081598,0.07817695557023643,0.09276913699999767,0,0
Stick,1,ordinary WFC,context,68,True,0.0027044681214487935,0.004179426963465859,0.0027044681214487935,0.004179426963465859,0.09571771599999579,,0
Stick,1,WFC-as-SAT,context,68,True,0.0027044681214487935,0.004179426963465859,0.0027044681214487935,0.004179426963465859,0.09575132300000178,0,0
Stick,1,ordinary WFC,uniform,69,True,0.19850932210496255,0.6200074277860222,0.19850932210496255,0.6200074277860222,0.07300474800000245,,0
Stick,1,WFC-as-SAT,uniform,69,True,0.19850932210496255,0.6200074277860222,0.19850932210496255,0.6200074277860222,0.07599379799999895,0,0
Stick,1,ordinary WFC,frequency,69,True,2.2862949333223373e-05,0.0903378318739638,2.2862949333223373e-05,0.0903378318739638,0.09229362399999985,,0
Stick,1,WFC-as-SAT,frequency,69,True,2.2862949333223373e-05,0.0903378318739638,2.2862949333223373e-05,0.0903378318739638,0.09445682399999811,0,0
Stick,1,ordinary WFC,context,69,True,0.003304981867583226,0.0015019882999079302,0.003304981867583226,0.0015019882999079302,0.09280947100000247,,0
Stick,1,WFC-as-SAT,context,69,True,0.003304981867583226,0.0015019882999079302,0.003304981867583226,0.0015019882999079302,0.09833814000000274,0,0
Stick,1,ordinary WFC,uniform,70,True,0.20980332494572151,0.5933162879003717,0.20980332494572151,0.5933162879003717,0.07275710400000435,,0
Stick,1,WFC-as-SAT,uniform,70,True,0.20980332494572151,0.5933162879003717,0.20980332494572151,0.5933162879003717,0.07792940500000611,0,0
Stick,1,ordinary WFC,frequency,70,True,0.0005111303366110726,0.09227446694710577,0.0005111303366110726,0.09227446694710577,0.0964263699999961,,0
Stick,1,WFC-as-SAT,frequency,70,True,0.0005111303366110726,0.09227446694710577,0.0005111303366110726,0.09227446694710577,0.09339670399999989,0,0
Stick,1,ordinary WFC,context,70,True,0.00805690150709324,0.006356711885243685,0.00805690150709324,0.006356711885243685,0.0916465990000006,,0
Stick,1,WFC-as-SAT,context,70,True,0.00805690150709324,0.006356711885243685,0.00805690150709324,0.006356711885243685,0.0968793560000023,0,0
Stick,1,ordinary WFC,uniform,71,True,0.1948006290937666,0.5435847312333603,0.1948006290937666,0.5435847312333603,0.07024302499999635,,0
Stick,1,WFC-as-SAT,uniform,71,True,0.1948006290937666,0.5435847312333603,0.1948006290937666,0.5435847312333603,0.07604260899999815,0,0
Stick,1,ordinary WFC,frequency,71,True,0.005241977634400621,0.0741734129506345,0.005241977634400621,0.0741734129506345,0.09599484499999988,,0
Stick,1,WFC-as-SAT,frequency,71,True,0.005241977634400621,0.0741734129506345,0.005241977634400621,0.0741734129506345,0.0942074020000021,0,0
Stick,1,ordinary WFC,context,71,True,0.0016758794977550853,0.000512142008888385,0.0016758794977550853,0.000512142008888385,0.09642688499999963,,0
Stick,1,WFC-as-SAT,context,71,True,0.0016758794977550853,0.000512142008888385,0.0016758794977550853,0.000512142008888385,0.0971287959999998,0,0
Stick,1,ordinary WFC,uniform,72,True,0.22918051593415126,0.6197171687372509,0.22918051593415126,0.6197171687372509,0.06840690800000004,,0
Stick,1,WFC-as-SAT,uniform,72,True,0.22918051593415126,0.6197171687372509,0.22918051593415126,0.6197171687372509,0.07412791800000207,0,0
Stick,1,ordinary WFC,frequency,72,True,0.0005797540099439884,0.10473002232674064,0.0005797540099439884,0.10473002232674064,0.09215045100000196,,0
Stick,1,WFC-as-SAT,frequency,72,True,0.0005797540099439884,0.10473002232674064,0.0005797540099439884,0.10473002232674064,0.09316565599999649,0,0
Stick,1,ordinary WFC,context,72,True,0.0071324201362094955,0.006332197501265277,0.0071324201362094955,0.006332197501265277,0.09160197199999942,,0
Stick,1,WFC-as-SAT,context,72,True,0.0071324201362094955,0.006332197501265277,0.0071324201362094955,0.006332197501265277,0.09663783799999948,0,0
Stick,1,ordinary WFC,uniform,73,True,0.1766817574948706,0.4641508370025784,0.1766817574948706,0.4641508370025784,0.07280974300000054,,0
Stick,1,WFC-as-SAT,uniform,73,True,0.1766817574948706,0.4641508370025784,0.1766817574948706,0.4641508370025784,0.07775671899999992,0,0
Stick,1,ordinary WFC,frequency,73,True,0.004352580035757173,0.06676094426568699,0.004352580035757173,0.06676094426568699,0.0964216879999995,,0
Stick,1,WFC-as-SAT,frequency,73,True,0.004352580035757173,0.06676094426568699,0.004352580035757173,0.06676094426568699,0.09516750099999882,0,0
Stick,1,ordinary WFC,context,73,True,0.0016758794977550853,0.0006311801331970049,0.0016758794977550853,0.0006311801331970049,0.09517552699999499,,0
Stick,1,WFC-as-SAT,context,73,True,0.0016758794977550853,0.0006311801331970049,0.0016758794977550853,0.0006311801331970049,0.09780702999999846,0,0
Stick,1,ordinary WFC,uniform,74,True,0.22918051593415126,0.5971674776188065,0.22918051593415126,0.5971674776188065,0.0682013809999944,,0
Stick,1,WFC-as-SAT,uniform,74,True,0.22918051593415126,0.5971674776188065,0.22918051593415126,0.5971674776188065,0.07394677799999982,0,0
Stick,1,ordinary WFC,frequency,74,True,0.0008840937746982889,0.06638716516333512,0.0008840937746982889,0.06638716516333512,0.09101454100000694,,0
Stick,1,WFC-as-SAT,frequency,74,True,0.0008840937746982889,0.06638716516333512,0.0008840937746982889,0.06638716516333512,0.09176251400000268,0,0
Stick,1,ordinary WFC,context,74,True,0.03831491814151387,0.045967022343316,0.03831491814151387,0.045967022343316,0.08830680800000579,,0
Stick,1,WFC-as-SAT,context,74,True,0.03831491814151387,0.045967022343316,0.03831491814151387,0.045967022343316,0.09052918500000118,0,0
Stick,1,ordinary WFC,uniform,75,True,0.20601077161582454,0.5312167441879979,0.20601077161582454,0.5312167441879979,0.07249743899999572,,0
Stick,1,WFC-as-SAT,uniform,75,True,0.20601077161582454,0.5312167441879979,0.20601077161582454,0.5312167441879979,0.0789237840000041,0,0
Stick,1,ordinary WFC,frequency,75,True,0.003553287974391091,0.09008748796130607,0.003553287974391091,0.09008748796130607,0.09823284799999499,,0
Stick,1,WFC-as-SAT,frequency,75,True,0.003553287974391091,0.09008748796130607,0.003553287974391091,0.09008748796130607,0.0973014459999959,0,0
Stick,1,ordinary WFC,context,75,True,0.0008840937746982889,0.0018618591022848937,0.0008840937746982889,0.0018618591022848937,0.09565317800000628,,0
Stick,1,WFC-as-SAT,context,75,True,0.0008840937746982889,0.0018618591022848937,0.0008840937746982889,0.0018618591022848937,0.1050573280000009,0,0
Stick,1,ordinary WFC,uniform,76,True,0.22525013021630513,0.6026172383976627,0.22525013021630513,0.6026172383976627,0.07281013800000125,,0
Stick,1,WFC-as-SAT,uniform,76,True,0.22525013021630513,0.6026172383976627,0.22525013021630513,0.6026172383976627,0.07629949700000083,0,0
Stick,1,ordinary WFC,frequency,76,True,0.0002762275017081598,0.09520050130331288,0.0002762275017081598,0.09520050130331288,0.09325855099999814,,0
Stick,1,WFC-as-SAT,frequency,76,True,0.0002762275017081598,0.09520050130331288,0.0002762275017081598,0.09520050130331288,0.09510540100000497,0,0
Stick,1,ordinary WFC,context,76,True,0.0054399861958536605,0.003734818314456061,0.0054399861958536605,0.003734818314456061,0.09286135699999676,,0
Stick,1,WFC-as-SAT,context,76,True,0.0054399861958536605,0.003734818314456061,0.0054399861958536605,0.003734818314456061,0.10661202000000003,0,0
Stick,1,ordinary WFC,uniform,77,True,0.22918051593415126,0.6623159443664868,0.22918051593415126,0.6623159443664868,0.07040389899999866,,0
Stick,1,WFC-as-SAT,uniform,77,True,0.22918051593415126,0.6623159443664868,0.22918051593415126,0.6623159443664868,0.07569916799999987,0,0
Stick,1,ordinary WFC,frequency,77,True,0.0005111303366110726,0.07246245337842203,0.0005111303366110726,0.07246245337842203,0.09559305900000226,,0
Stick,1,WFC-as-SAT,frequency,77,True,0.0005111303366110726,0.07246245337842203,0.0005111303366110726,0.07246245337842203,0.09341003899999833,0,0
Stick,1,ordinary WFC,context,77,True,0.0016758794977550853,0.0004469558587954685,0.0016758794977550853,0.0004469558587954685,0.09458906399999734,,0
Stick,1,WFC-as-SAT,context,77,True,0.0016758794977550853,0.0004469558587954685,0.0016758794977550853,0.0004469558587954685,0.09684133000000372,0,0
Stick,1,ordinary WFC,uniform,78,True,0.18384394528870296,0.5268970979769668,0.18384394528870296,0.5268970979769668,0.07140693499999884,,0
Stick,1,WFC-as-SAT,uniform,78,True,0.18384394528870296,0.5268970979769668,0.18384394528870296,0.5268970979769668,0.07799444300000147,0,0
Stick,1,ordinary WFC,frequency,78,True,1.1490419316935625e-06,0.08288733817688404,1.1490419316935625e-06,0.08288733817688404,0.09335256600000008,,0
Stick,1,WFC-as-SAT,frequency,78,True,1.1490419316935625e-06,0.08288733817688404,1.1490419316935625e-06,0.08288733817688404,0.09350602500000349,0,0
Stick,1,ordinary WFC,context,78,True,0.011134334608998632,0.005573367944098777,0.011134334608998632,0.005573367944098777,0.09464658800000336,,0
Stick,1,WFC-as-SAT,context,78,True,0.011134334608998632,0.005573367944098777,0.011134334608998632,0.005573367944098777,0.09721685499999921,0,0
Stick,1,ordinary WFC,uniform,79,True,0.1874678320010601,0.5503852138180101,0.1874678320010601,0.5503852138180101,0.07132649900000132,,0
Stick,1,WFC-as-SAT,uniform,79,True,0.1874678320010601,0.5503852138180101,0.1874678320010601,0.5503852138180101,0.07670795299999611,0,0
Stick,1,ordinary WFC,frequency,79,True,0.0012061832385946523,0.08126672667490646,0.0012061832385946523,0.08126672667490646,0.09581552299999885,,0
Stick,1,WFC-as-SAT,frequency,79,True,0.0012061832385946523,0.08126672667490646,0.0012061832385946523,0.08126672667490646,0.09316202500000514,0,0
Stick,1,ordinary WFC,context,79,True,0.0027044681214487935,0.0012902866094938782,0.0027044681214487935,0.0012902866094938782,0.09475278600000081,,0
Stick,1,WFC-as-SAT,context,79,True,0.0027044681214487935,0.0012902866094938782,0.0027044681214487935,0.0012902866094938782,0.09648412199999967,0,0
Stick,1,ordinary WFC,uniform,80,True,0.17314368881994222,0.4941490060917092,0.17314368881994222,0.4941490060917092,0.07413538999999503,,0
Stick,1,WFC-as-SAT,uniform,80,True,0.17314368881994222,0.4941490060917092,0.17314368881994222,0.4941490060917092,0.07691015900000053,0,0
Stick,1,ordinary WFC,frequency,80,True,2.2862949333223373e-05,0.07991394969490653,2.2862949333223373e-05,0.07991394969490653,0.09367284100000006,,0
Stick,1,WFC-as-SAT,frequency,80,True,2.2862949333223373e-05,0.07991394969490653,2.2862949333223373e-05,0.07991394969490653,0.09366696000000019,0,0
Stick,1,ordinary WFC,context,80,True,0.004673645330591336,0.008465495503927268,0.004673645330591336,0.008465495503927268,0.09916698199999985,,0
Stick,1,WFC-as-SAT,context,80,True,0.004673645330591336,0.008465495503927268,0.004673645330591336,0.008465495503927268,0.09778296500000039,0,0
Stick,1,ordinary WFC,uniform,81,True,0.19850932210496255,0.5052950821141541,0.19850932210496255,0.5052950821141541,0.07307510500000092,,0
Stick,1,WFC-as-SAT,uniform,81,True,0.19850932210496255,0.5052950821141541,0.19850932210496255,0.5052950821141541,0.07682275599999855,0,0
Stick,1,ordinary WFC,frequency,81,True,1.1490419316935625e-06,0.09271594232545363,1.1490419316935625e-06,0.09271594232545363,0.0938497819999995,,0
Stick,1,WFC-as-SAT,frequency,81,True,1.1490419316935625e-06,0.09271594232545363,1.1490419316935625e-06,0.09271594232545363,0.0925560349999941,0,0
Stick,1,ordinary WFC,context,81,True,0.0071324201362094955,0.0074380715117243175,0.0071324201362094955,0.0074380715117243175,0.09401130100000188,,0
Stick,1,WFC-as-SAT,context,81,True,0.0071324201362094955,0.0074380715117243175,0.0071324201362094955,0.0074380715117243175,0.09879164300000554,0,0
Stick,1,ordinary WFC,uniform,82,True,0.21362363233917298,0.6518163457922543,0.21362363233917298,0.6518163457922543,0.06949216600000341,,0
Stick,1,WFC-as-SAT,uniform,82,True,0.21362363233917298,0.6518163457922543,0.21362363233917298,0.6518163457922543,0.07558858000000157,0,0
Stick,1,ordinary WFC,frequency,82,True,0.0008840937746982889,0.11032677960946549,0.0008840937746982889,0.11032677960946549,0.09506520400000085,,0
Stick,1,WFC-as-SAT,frequency,82,True,0.0008840937746982889,0.11032677960946549,0.0008840937746982889,0.11032677960946549,0.09317576299999786,0,0
Stick,1,ordinary WFC,context,82,True,0.0071324201362094955,0.0047388438634878354,0.0071324201362094955,0.0047388438634878354,0.09459574899999978,,0
Stick,1,WFC-as-SAT,context,82,True,0.0071324201362094955,0.0047388438634878354,0.0071324201362094955,0.0047388438634878354,0.0984361800000002,0,0
Stick,1,ordinary WFC,uniform,83,True,0.22525013021630513,0.7211987335335674,0.22525013021630513,0.7211987335335674,0.07049979199999967,,0
Stick,1,WFC-as-SAT,uniform,83,True,0.22525013021630513,0.7211987335335674,0.22525013021630513,0.7211987335335674,0.0765166079999986,0,0
Stick,1,ordinary WFC,frequency,83,True,0.00011402782215475318,0.08514904348191063,0.00011402782215475318,0.08514904348191063,0.09550548299999662,,0
Stick,1,WFC-as-SAT,frequency,83,True,0.00011402782215475318,0.08514904348191063,0.00011402782215475318,0.08514904348191063,0.093926230000001,0,0
Stick,1,ordinary WFC,context,83,True,0.0062598514474681705,0.0030717959988115057,0.0062598514474681705,0.0030717959988115057,0.0912157260000015,,0
Stick,1,WFC-as-SAT,context,83,True,0.0062598514474681705,0.0030717959988115057,0.0062598514474681705,0.0030717959988115057,0.09594231500000205,0,0
Stick,1,ordinary WFC,uniform,84,True,0.22134712767718928,0.589645145626815,0.22134712767718928,0.589645145626815,0.0693343460000051,,0
Stick,1,WFC-as-SAT,uniform,84,True,0.22134712767718928,0.589645145626815,0.22134712767718928,0.589645145626815,0.07474307599999719,0,0
Stick,1,ordinary WFC,frequency,84,True,0.0021611005760421194,0.10480506118316668,0.0021611005760421194,0.10480506118316668,0.0917741129999996,,0
Stick,1,WFC-as-SAT,frequency,84,True,0.0021611005760421194,0.10480506118316668,0.0021611005760421194,0.10480506118316668,0.09158382199999693,0,0
Stick,1,ordinary WFC,context,84,True,0.00805690150709324,0.0046052746594933604,0.00805690150709324,0.0046052746594933604,0.09409724900000072,,0
Stick,1,WFC-as-SAT,context,84,True,0.00805690150709324,0.0046052746594933604,0.00805690150709324,0.0046052746594933604,0.09526446800000343,0,0
Stick,1,ordinary WFC,uniform,85,True,0.18384394528870296,0.523565830093843,0.18384394528870296,0.523565830093843,0.07276222200000149,,0
Stick,1,WFC-as-SAT,uniform,85,True,0.18384394528870296,0.523565830093843,0.18384394528870296,0.523565830093843,0.07761693799999847,0,0
Stick,1,ordinary WFC,frequency,85,True,2.2862949333223373e-05,0.06316689150115964,2.2862949333223373e-05,0.06316689150115964,0.09463215299999916,,0
Stick,1,WFC-as-SAT,frequency,85,True,2.2862949333223373e-05,0.06316689150115964,2.2862949333223373e-05,0.06316689150115964,0.09376306500000453,0,0
Stick,1,ordinary WFC,context,85,True,4.738058860077974e-05,0.002925239222006033,4.738058860077974e-05,0.002925239222006033,0.09982470799999987,,0
Stick,1,WFC-as-SAT,context,85,True,4.738058860077974e-05,0.002925239222006033,4.738058860077974e-05,0.002925239222006033,0.09873218599999944,0,0
Stick,1,ordinary WFC,uniform,86,True,0.19112009656993292,0.49342159316944345,0.19112009656993292,0.49342159316944345,0.07273068099999591,,0
Stick,1,WFC-as-SAT,uniform,86,True,0.19112009656993292,0.49342159316944345,0.19112009656993292,0.49342159316944345,0.07587757199999601,0,0
Stick,1,ordinary WFC,frequency,86,True,0.0008204960284418396,0.06679782245945814,0.0008204960284418396,0.06679782245945814,0.09406672299999741,,0
Stick,1,WFC-as-SAT,frequency,86,True,0.0008204960284418396,0.06679782245945814,0.0008204960284418396,0.06679782245945814,0.09601950399999737,0,0
Stick,1,ordinary WFC,context,86,True,0.0002762275017081598,0.007815654774593433,0.0002762275017081598,0.007815654774593433,0.09731622500000014,,0
Stick,1,WFC-as-SAT,context,86,True,0.0002762275017081598,0.007815654774593433,0.0002762275017081598,0.007815654774593433,0.1024044270000033,0,0
Stick,1,ordinary WFC,uniform,87,True,0.1766817574948706,0.5134967874148351,0.1766817574948706,0.5134967874148351,0.0712819320000051,,0
Stick,1,WFC-as-SAT,uniform,87,True,0.1766817574948706,0.5134967874148351,0.1766817574948706,0.5134967874148351,0.07897790599999865,0,0
Stick,1,ordinary WFC,frequency,87,True,0.0012061832385946523,0.08409505662380615,0.0012061832385946523,0.08409505662380615,0.09501583600000174,,0
Stick,1,WFC-as-SAT,frequency,87,True,0.0012061832385946523,0.08409505662380615,0.0012061832385946523,0.08409505662380615,0.09383050400000315,0,0
Stick,1,ordinary WFC,context,87,True,0.00033801663695705135,0.0035987972091261165,0.00033801663695705135,0.0035987972091261165,0.09642951300000391,,0
Stick,1,WFC-as-SAT,context,87,True,0.00033801663695705135,0.0035987972091261165,0.00033801663695705135,0.0035987972091261165,0.0982591020000001,0,0
Stick,1,ordinary WFC,uniform,88,True,0.17314368881994222,0.5072055462002214,0.17314368881994222,0.5072055462002214,0.07181623299999984,,0
Stick,1,WFC-as-SAT,uniform,88,True,0.17314368881994222,0.5072055462002214,0.17314368881994222,0.5072055462002214,0.07574173899999437,0,0
Stick,1,ordinary WFC,frequency,88,True,0.0002762275017081598,0.08924617503025212,0.0002762275017081598,0.08924617503025212,0.09475108899999896,,0
Stick,1,WFC-as-SAT,frequency,88,True,0.0002762275017081598,0.08924617503025212,0.0002762275017081598,0.08924617503025212,0.09341834399999982,0,0
Stick,1,ordinary WFC,context,88,True,0.0071324201362094955,0.006466379075687491,0.0071324201362094955,0.006466379075687491,0.09394085699999977,,0
Stick,1,WFC-as-SAT,context,88,True,0.0071324201362094955,0.006466379075687491,0.0071324201362094955,0.006466379075687491,0.09612953999999974,0,0
Stick,1,ordinary WFC,uniform,89,True,0.21747159784110207,0.6104139283597673,0.21747159784110207,0.6104139283597673,0.07072498699999841,,0
Stick,1,WFC-as-SAT,uniform,89,True,0.21747159784110207,0.6104139283597673,0.21747159784110207,0.6104139283597673,0.07385457600000223,0,0
Stick,1,ordinary WFC,frequency,89,True,0.003553287974391091,0.08196450418190639,0.003553287974391091,0.08196450418190639,0.0967321860000041,,0
Stick,1,WFC-as-SAT,frequency,89,True,0.003553287974391091,0.08196450418190639,0.003553287974391091,0.08196450418190639,0.09515737800000323,0,0
Stick,1,ordinary WFC,context,89,True,0.0005797540099439884,0.001832556053814125,0.0005797540099439884,0.001832556053814125,0.09467891499999581,,0
Stick,1,WFC-as-SAT,context,89,True,0.0005797540099439884,0.001832556053814125,0.0005797540099439884,0.001832556053814125,0.09865014500000058,0,0
Stick,1,ordinary WFC,uniform,90,True,0.1948006290937666,0.5728391039548621,0.1948006290937666,0.5728391039548621,0.07065028200000256,,0
Stick,1,WFC-as-SAT,uniform,90,True,0.1948006290937666,0.5728391039548621,0.1948006290937666,0.5728391039548621,0.07499723400000136,0,0
Stick,1,ordinary WFC,frequency,90,True,0.002214503517879541,0.06577501093337143,0.002214503517879541,0.06577501093337143,0.09713937499999759,,0
Stick,1,WFC-as-SAT,frequency,90,True,0.002214503517879541,0.06577501093337143,0.002214503517879541,0.06577501093337143,0.09446629400000006,0,0
Stick,1,ordinary WFC,context,90,True,0.0016758794977550853,0.00024416125506366453,0.0016758794977550853,0.00024416125506366453,0.09936030399999396,,0
Stick,1,WFC-as-SAT,context,90,True,0.0016758794977550853,0.00024416125506366453,0.0016758794977550853,0.00024416125506366453,0.10085548200000005,0,0
Stick,1,ordinary WFC,uniform,91,True,0.24113510778834651,0.6392550983193298,0.24113510778834651,0.6392550983193298,0.06939629800000091,,0
Stick,1,WFC-as-SAT,uniform,91,True,0.24113510778834651,0.6392550983193298,0.24113510778834651,0.6392550983193298,0.07422919200000422,0,0
Stick,1,ordinary WFC,frequency,91,True,0.00033801663695705135,0.11470524785746254,0.00033801663695705135,0.11470524785746254,0.09234077400000018,,0
Stick,1,WFC-as-SAT,frequency,91,True,0.00033801663695705135,0.11470524785746254,0.00033801663695705135,0.11470524785746254,0.09503870600000397,0,0
Stick,1,ordinary WFC,context,91,True,0.013432245279568454,0.008090662239812366,0.013432245279568454,0.008090662239812366,0.09280418799999524,,0
Stick,1,WFC-as-SAT,context,91,True,0.013432245279568454,0.008090662239812366,0.013432245279568454,0.008090662239812366,0.09409669399999387,0,0
Stick,1,ordinary WFC,uniform,92,True,0.24517417190641563,0.6004102848114812,0.24517417190641563,0.6004102848114812,0.06983310300000056,,0
Stick,1,WFC-as-SAT,uniform,92,True,0.24517417190641563,0.6004102848114812,0.24517417190641563,0.6004102848114812,0.07348242700000185,0,0
Stick,1,ordinary WFC,frequency,92,True,0.0012061832385946523,0.07241232080726948,0.0012061832385946523,0.07241232080726948,0.09484729300000083,,0
Stick,1,WFC-as-SAT,frequency,92,True,0.0012061832385946523,0.07241232080726948,0.0012061832385946523,0.07241232080726948,0.09403619499999394,0,0
Stick,1,ordinary WFC,context,92,True,0.00033801663695705135,0.0013966182193185907,0.00033801663695705135,0.0013966182193185907,0.09842377400000402,,0
Stick,1,WFC-as-SAT,context,92,True,0.00033801663695705135,0.0013966182193185907,0.00033801663695705135,0.0013966182193185907,0.09800308399999835,0,0
Stick,1,ordinary WFC,uniform,93,True,0.1766817574948706,0.4551815267175803,0.1766817574948706,0.4551815267175803,0.07483062800000084,,0
Stick,1,WFC-as-SAT,uniform,93,True,0.1766817574948706,0.4551815267175803,0.1766817574948706,0.4551815267175803,0.07674420200000043,0,0
Stick,1,ordinary WFC,frequency,93,True,0.003304981867583226,0.11595555866949002,0.003304981867583226,0.11595555866949002,0.09108789899999437,,0
Stick,1,WFC-as-SAT,frequency,93,True,0.003304981867583226,0.11595555866949002,0.003304981867583226,0.11595555866949002,0.08966246199999972,0,0
Stick,1,ordinary WFC,context,93,True,0.003304981867583226,0.004723303951917469,0.003304981867583226,0.004723303951917469,0.09605863199999476,,0
Stick,1,WFC-as-SAT,context,93,True,0.003304981867583226,0.004723303951917469,0.003304981867583226,0.004723303951917469,0.09806301899999426,0,0
Stick,1,ordinary WFC,uniform,94,True,0.22918051593415126,0.6609676038603693,0.22918051593415126,0.6609676038603693,0.06862615200000022,,0
Stick,1,WFC-as-SAT,uniform,94,True,0.22918051593415126,0.6609676038603693,0.22918051593415126,0.6609676038603693,0.07579105900000371,0,0
Stick,1,ordinary WFC,frequency,94,True,0.00033801663695705135,0.08511874825356487,0.00033801663695705135,0.08511874825356487,0.09185603299999912,,0
Stick,1,WFC-as-SAT,frequency,94,True,0.00033801663695705135,0.08511874825356487,0.00033801663695705135,0.08511874825356487,0.09300572000000074,0,0
Stick,1,ordinary WFC,context,94,True,0.010058580863588906,0.008818516289736171,0.010058580863588906,0.008818516289736171,0.09114477699999668,,0
Stick,1,WFC-as-SAT,context,94,True,0.010058580863588906,0.008818516289736171,0.010058580863588906,0.008818516289736171,0.10054165100000034,0,0
Stick,1,ordinary WFC,uniform,95,True,0.21362363233917298,0.5653999309104907,0.21362363233917298,0.5653999309104907,0.07217119300000263,,0
Stick,1,WFC-as-SAT,uniform,95,True,0.21362363233917298,0.5653999309104907,0.21362363233917298,0.5653999309104907,0.07572485299999698,0,0
Stick,1,ordinary WFC,frequency,95,True,0.003553287974391091,0.07398549502620047,0.003553287974391091,0.07398549502620047,0.09635086000000115,,0
Stick,1,WFC-as-SAT,frequency,95,True,0.003553287974391091,0.07398549502620047,0.003553287974391091,0.07398549502620047,0.09456454899999756,0,0
